0,1,2,3,4,5,6,7,8
39.37894992171525,39.082464995407655,11.887033402495643,28.55391402698528,38.582092698166974,0.46449007229119704,1.0999050444248817,0.5824528992607615,0.4564754630739932
14.66565429395275,17.023861188837465,11.95132648553342,10.920403943504962,16.372538046584523,0.8918529622447802,2.2228026516962287,0.7914576136791369,1.3518510745746875
14.598289391540625,14.532055944021204,10.311852868070108,9.758505992267887,15.073319257138623,0.7493986655935858,2.2228026516962287,0.5824528992607615,0.15570329383603396
10.43128899947631,12.094716387616227,20.663039237152176,9.519291708189664,13.67016296453705,1.3904430005239605,1.8144762490521027,0.9307940899580531,0.7086613588196669
13.010402406111961,12.149182076027511,9.186723914909015,9.382597831573538,13.254412951914363,-0.8175985975695522,0.589497041119724,-0.3929024346916555,0.009944473359176741
13.47233316550939,9.099103524995584,14.876661763752265,7.332189682331641,12.970947034217074,1.2479887038727662,2.5800882540098393,0.861125851818595,1.0857833864026465
8.920390473947219,9.820773896445102,13.044308897175624,6.170291731094565,10.556762301828513,1.5328972971751549,1.7634354487215869,1.0004623280975111,0.7850112171646872
8.160129432438946,10.583293534203083,11.340542196674539,7.0246284599453555,10.315816271785817,0.7493986655935858,1.7123946483910713,0.37344818484238657,0.049276218567217575
14.011252384806392,6.307736993917257,0.5393042463280322,5.452648878859901,9.895341827201507,-0.6039171525927607,0.7936602424417871,-0.6019071491100303,-0.043269064275231445
8.246741449825965,11.209648950932856,7.900862254153478,5.726036632092154,9.885892963278264,0.7493986655935858,0.1811706384755979,0.1644434704240117,-0.16820519611253762
6.33165350982412,12.02663427710212,2.9181483187257746,13.21002637682508,9.531560566156656,1.960260187128738,1.048864244094366,0.7217893755396776,8.952132428010813
8.650930864298717,0.193963469750583,1.0857954521491353,35.79868948763999,9.422898631039363,1.8178058904775436,2.5800882540098393,1.2791352806553449,3.3855336650375047
4.137482402686329,12.176414920233151,13.14074852173229,6.648720299251009,9.111086121572347,0.5357172206167943,1.457190646738492,0.5127846611213034,-0.17283246025466006
8.872272686509985,6.648147546487785,-0.03933350101195914,4.4957917425470155,7.278006520463223,1.960260187128738,1.457190646738492,0.6521211374002195,8.297374551900488
7.669328000579179,7.124722320086525,1.2786747012624655,5.760210101246186,7.221313336923765,1.8178058904775436,1.6613538480605554,1.0701305662369693,1.4004373480669732
2.876796371830843,6.934092410647028,16.869747337923346,3.709801952004288,6.81501218822432,0.5357172206167943,0.38533383979766095,-0.044561243994363786,-0.24455505445755807
6.1680530325375305,6.58006543597368,5.779190513906844,3.6414550136962247,6.668554797414056,1.8178058904775436,1.253027445416429,0.861125851818595,0.43796640650550345
8.275612122288305,5.4226695572338866,0.18569228962025977,4.188230520160731,6.550443998373519,1.3192158521983632,2.631129054340355,-2.622286055154322,19.870162171348735
8.91076691645977,4.660149919475905,0.12139920658248293,3.53893460623413,6.493750814834062,1.2479887038727662,3.039455456984481,-0.6019071491100303,3.0755069675153006
4.37807133987249,7.451516450554231,1.857312448602457,7.947312127104209,6.106347393981102,0.9630801105703773,-0.43131896549059134,-1.2985895305046136,1.8446547057107285
7.515351080780035,5.4226695572338866,-0.007186959493070701,3.5047611370800986,6.049654210441645,0.9630801105703773,2.2228026516962287,-1.6469307212019053,4.931039888506404
7.775187132941088,4.537602120550514,0.024959582025817696,4.051536643544605,5.955165571209217,1.7465787421519463,3.6009042606201547,-0.6019071491100303,5.9536652639154655
4.907367001682045,7.451516450554231,1.3429677843002426,5.042567249011522,5.884299091784895,1.3192158521983632,0.4874154404586925,-2.7616225314332383,11.821036196126734
6.302782837361781,5.790312954010056,0.7321834954413627,4.119883581852668,5.780361588629222,1.960260187128738,1.3551090460774606,0.9307940899580531,1.2477376313769324
5.946711210326263,3.1214942218571196,8.318767293899029,3.1288529763857507,5.657526357627065,1.6753515938263492,2.631129054340355,1.2094670425158867,3.5567424382960353
4.416565569822277,5.123108270971821,8.415206918455693,2.787118284845434,5.572486582317879,1.1055344072215716,2.2228026516962287,0.7217893755396776,1.173701405102973
5.340427088617136,5.59968304457056,1.310821242781354,5.794383570400218,5.558313286433014,1.3192158521983632,1.457190646738492,-0.5322389109705716,2.2425994219332592
3.3868449186655054,8.241268932517853,0.98935582759247,6.409506015172787,5.548864422509771,1.960260187128738,1.8655170493826185,0.7914576136791369,6.418705310198772
1.981805525498323,4.346972211111019,16.901893879442234,2.6162509390752757,5.322091688351942,1.1767615555471689,1.4061498464079765,1.0701305662369693,0.2713848973890952
7.245891471131534,3.4755211965304693,0.18569228962025977,3.812322359466383,5.31736725639032,1.7465787421519463,2.886333055992934,0.44311642298184467,9.197377427543303
2.4726069573580918,-0.33707699225944,3.3039068169524364,25.409954864814374,5.1000433861557335,1.3904430005239605,2.2738434520267448,0.9307940899580531,0.34079385952093194
5.407791991029261,4.210807990082809,3.62537223214132,2.2061693092268966,4.953585995345468,1.960260187128738,2.2228026516962287,1.2094670425158867,4.67885399276073
6.081441015150513,3.8295481712038173,0.2178388311391482,3.197199914693814,4.792955308650338,2.0314873354543352,2.886333055992934,0.5127846611213034,6.5390141778939554
3.4445862635901836,4.9188619394295054,7.933008795672367,1.4543529878382007,4.764608716880609,1.8890330388031407,-0.6865229671431702,1.0701305662369693,0.030767161998727772
4.281835764998026,3.7342332164840695,6.647147134916831,2.342863185843023,4.698466669417909,1.4616701488495576,2.682169854670871,0.861125851818595,1.8423410736396673
2.42448916992086,6.21242203919751,2.3716571129046717,6.887934583329229,4.646497917840073,1.0343072588959745,2.682169854670871,0.2341117085634698,2.2842447992123613
4.37807133987249,4.605684231064621,0.98935582759247,5.145087656473617,4.599253598223859,1.7465787421519463,1.9165578497131341,-0.6019071491100303,4.507645219502199
4.156729517661222,4.673766341578726,1.1822350767058005,5.179261125627648,4.5520092786076445,2.0314873354543352,1.7634354487215869,0.2341117085634698,6.266005593508731
6.052570342688174,3.1351106439599414,-0.10362658404973596,2.787118284845434,4.433898479567108,0.2508086273144055,-0.02299256284646519,-3.179631960269989,4.609445030628893
5.30193285866735,3.884013859615102,-0.2322127501252896,3.299720322155909,4.372480864066029,0.3220357756400027,-0.737563767473686,0.44311642298184467,-0.25149595067074176
3.0981381940421118,3.9248631259235656,7.707983005040149,1.8302611485325482,4.268543360910357,0.6069443689423915,2.0696802507046814,0.025106994145094916,0.6924659343222382
6.350900624799014,2.304508895687854,0.024959582025817696,2.3770366549970547,4.249645633063871,1.5328972971751549,3.549863460289639,0.5127846611213034,4.442863521512485
2.4726069573580918,3.0125628450345516,10.311852868070108,2.957985630615592,4.183503585601171,1.604124445500752,-0.4823597658211071,1.4184717569342609,2.6775622512927697
5.975581882788602,2.75385082508095,-0.10362658404973596,2.2061693092268966,4.1787791536395495,1.2479887038727662,2.9373738563234495,-0.11422948213382188,7.253926487851874
3.3098564587659336,4.3061229448025555,5.200552766566852,1.3860060495301374,4.074841650483878,1.6753515938263492,-0.3292373648295598,1.2791352806553449,0.023826265785544094
5.157579496355654,3.5299868849417537,-0.20006620860640117,2.342863185843023,4.05121949067577,0.3220357756400027,-0.27819656449904406,0.09477523228455301,-0.23298689410225193
3.5215747234897554,4.592067808961799,0.98935582759247,3.9490162360825094,4.0134240349827985,0.10835433066321114,-0.9927677691262649,-3.179631960269989,2.133858714593382
5.282685743692457,2.8627822019035194,0.18569228962025977,2.7529448156914023,3.9898018751746918,1.7465787421519463,2.0696802507046814,0.861125851818595,2.7654802699930965
1.5294983235883395,2.8627822019035194,13.880118976666722,1.0100978888357894,3.9189353957503696,1.3192158521983632,2.0696802507046814,1.0701305662369693,1.1598196126766058
3.8102814481131495,2.168344674659643,6.1328024706146165,2.001128494302707,3.8008245967098335,0.1795814789888083,-0.12507416350749673,0.44311642298184467,-0.09185533776751718
4.4358126847971695,3.4482883523248264,0.08925266506359453,2.582077469921244,3.7441314131703756,1.8890330388031407,3.039455456984481,0.861125851818595,8.015111439231017
0.6537545922307125,7.982556912564253,-0.03933350101195914,4.051536643544605,3.640193910014704,0.8918529622447802,0.6405378414502398,-1.995271911899197,1.7845002718631366
6.139182360075192,1.7326191673693676,-0.07148004253084754,-0.049279654939191106,3.6023984543217322,1.8178058904775436,3.141537057645513,0.7217893755396776,2.5294897987448515
1.260038713939839,4.374205055316662,7.772276088077926,1.966955025148675,3.5504297027438967,-0.10532711431358042,0.6405378414502398,0.1644434704240117,-0.16357793197041517
3.1751266539416836,2.699385136669666,4.84694080985908,2.06947543261077,3.49846095116606,-0.5326900042671635,0.589497041119724,-0.6019071491100303,0.15107602969391148
